country,region_name,nuts_code,year_week,rate_14_day_per_100k,weekly_count,population,source
Croatia,Sibensko-Kninska Zupanija,HR034,2021-29,112.2357152,53,98899,Epidemic intelligence subnational data
Croatia,Sibensko-Kninska Zupanija,HR034,2021-30,101.113257,47,98899,Epidemic intelligence subnational data
Croatia,Sibensko-Kninska Zupanija,HR034,2021-31,99.09099182,51,98899,Epidemic intelligence subnational data
Croatia,Splitsko-Dalmatinska Zupanija,HR035,2020-16,NA,62,448153,Epidemic intelligence subnational data
Croatia,Splitsko-Dalmatinska Zupanija,HR035,2020-17,22.98322225,41,448153,Epidemic intelligence subnational data
Croatia,Splitsko-Dalmatinska Zupanija,HR035,2020-18,15.61966561,29,448153,Epidemic intelligence subnational data
Croatia,Splitsko-Dalmatinska Zupanija,HR035,2020-19,16.95849409,47,448153,Epidemic intelligence subnational data
Croatia,Splitsko-Dalmatinska Zupanija,HR035,2020-20,11.38004208,4,448153,Epidemic intelligence subnational data
Croatia,Splitsko-Dalmatinska Zupanija,HR035,2020-21,1.1156904,1,448153,Epidemic intelligence subnational data
Croatia,Splitsko-Dalmatinska Zupanija,HR035,2020-22,0.22313808,0,448153,Epidemic intelligence subnational data
Croatia,Splitsko-Dalmatinska Zupanija,HR035,2020-23,0,0,448153,Epidemic intelligence subnational data
Croatia,Splitsko-Dalmatinska Zupanija,HR035,2020-24,0,0,448153,Epidemic intelligence subnational data
Croatia,Splitsko-Dalmatinska Zupanija,HR035,2020-25,3.793347361,17,448153,Epidemic intelligence subnational data
Croatia,Splitsko-Dalmatinska Zupanija,HR035,2020-26,8.256108963,20,448153,Epidemic intelligence subnational data
Croatia,Splitsko-Dalmatinska Zupanija,HR035,2020-27,9.818075523,24,448153,Epidemic intelligence subnational data
Croatia,Splitsko-Dalmatinska Zupanija,HR035,2020-28,21.42125569,72,448153,Epidemic intelligence subnational data
Croatia,Splitsko-Dalmatinska Zupanija,HR035,2020-29,26.10715537,45,448153,Epidemic intelligence subnational data
Croatia,Splitsko-Dalmatinska Zupanija,HR035,2020-30,36.14836897,117,448153,Epidemic intelligence subnational data
Croatia,Splitsko-Dalmatinska Zupanija,HR035,2020-31,43.06564945,76,448153,Epidemic intelligence subnational data
Croatia,Splitsko-Dalmatinska Zupanija,HR035,2020-32,41.94995905,112,448153,Epidemic intelligence subnational data
Croatia,Splitsko-Dalmatinska Zupanija,HR035,2020-33,88.80895587,286,448153,Epidemic intelligence subnational data
Croatia,Splitsko-Dalmatinska Zupanija,HR035,2020-34,215.9976615,682,448153,Epidemic intelligence subnational data
Croatia,Splitsko-Dalmatinska Zupanija,HR035,2020-35,282.4928094,584,448153,Epidemic intelligence subnational data
Croatia,Splitsko-Dalmatinska Zupanija,HR035,2020-36,253.0385828,550,448153,Epidemic intelligence subnational data
Croatia,Splitsko-Dalmatinska Zupanija,HR035,2020-37,195.4689581,326,448153,Epidemic intelligence subnational data
Croatia,Splitsko-Dalmatinska Zupanija,HR035,2020-38,140.8001285,305,448153,Epidemic intelligence subnational data
Croatia,Splitsko-Dalmatinska Zupanija,HR035,2020-39,117.3706301,221,448153,Epidemic intelligence subnational data
Croatia,Splitsko-Dalmatinska Zupanija,HR035,2020-40,100.188998,228,448153,Epidemic intelligence subnational data
Croatia,Splitsko-Dalmatinska Zupanija,HR035,2020-41,138.5687477,393,448153,Epidemic intelligence subnational data
Croatia,Splitsko-Dalmatinska Zupanija,HR035,2020-42,236.972641,669,448153,Epidemic intelligence subnational data
Croatia,Splitsko-Dalmatinska Zupanija,HR035,2020-43,456.5405118,1377,448153,Epidemic intelligence subnational data
Croatia,Splitsko-Dalmatinska Zupanija,HR035,2020-44,594.8861215,1289,448153,Epidemic intelligence subnational data
Croatia,Splitsko-Dalmatinska Zupanija,HR035,2020-45,669.4142402,1711,448153,Epidemic intelligence subnational data
Croatia,Splitsko-Dalmatinska Zupanija,HR035,2020-46,793.9252889,1847,448153,Epidemic intelligence subnational data
Croatia,Splitsko-Dalmatinska Zupanija,HR035,2020-47,967.080439,2487,448153,Epidemic intelligence subnational data
Croatia,Splitsko-Dalmatinska Zupanija,HR035,2020-48,1207.177013,2923,448153,Epidemic intelligence subnational data
Croatia,Splitsko-Dalmatinska Zupanija,HR035,2020-49,1184.640067,2386,448153,Epidemic intelligence subnational data
Croatia,Splitsko-Dalmatinska Zupanija,HR035,2020-50,1157.417221,2801,448153,Epidemic intelligence subnational data
Croatia,Splitsko-Dalmatinska Zupanija,HR035,2020-51,1092.48404,2095,448153,Epidemic intelligence subnational data
Croatia,Splitsko-Dalmatinska Zupanija,HR035,2020-52,726.7607268,1162,448153,Epidemic intelligence subnational data
Croatia,Splitsko-Dalmatinska Zupanija,HR035,2020-53,461.2264115,905,448153,Epidemic intelligence subnational data
Croatia,Splitsko-Dalmatinska Zupanija,HR035,2021-01,398.0783349,879,448153,Epidemic intelligence subnational data
Croatia,Splitsko-Dalmatinska Zupanija,HR035,2021-02,334.9302582,622,448153,Epidemic intelligence subnational data
Croatia,Splitsko-Dalmatinska Zupanija,HR035,2021-03,259.9558633,543,448153,Epidemic intelligence subnational data
Croatia,Splitsko-Dalmatinska Zupanija,HR035,2021-04,233.8487079,505,448153,Epidemic intelligence subnational data
Croatia,Splitsko-Dalmatinska Zupanija,HR035,2021-05,240.5428503,573,448153,Epidemic intelligence subnational data
Croatia,Splitsko-Dalmatinska Zupanija,HR035,2021-06,218.8984566,408,448153,Epidemic intelligence subnational data
